game_id,season_id,competition_id,game_day,game_date,home_team_id,away_team_id,home_score,away_score,venue,competition_name,country_name,season_name,home_team_name,home_team_name_ko,away_team_name,away_team_name_ko
126442,3669,587,27,2024-08-17 10:30:00,4657,4646,2,1,대전월드컵경기장,K League 1,KR,2024,Daejeon Hana Citizen,대전 하나 시티즌,Incheon United,인천 유나이티드
126443,3669,587,27,2024-08-18 10:00:00,2354,4220,1,2,문수월드컵경기장,K League 1,KR,2024,Ulsan HD FC,울산 HD FC,Suwon FC,수원FC
126444,3669,587,27,2024-08-18 10:00:00,4643,4648,3,2,강릉종합운동장,K League 1,KR,2024,Gangwon FC,강원FC,Gwangju FC,광주FC
126445,3669,587,28,2024-08-24 10:00:00,4639,4644,1,2,포항스틸야드,K League 1,KR,2024,Pohang Steelers,포항 스틸러스,Daegu FC,대구FC
126446,3669,587,28,2024-08-24 10:30:00,4646,4640,0,1,인천축구전용경기장,K League 1,KR,2024,Incheon United,인천 유나이티드,Jeonbuk Hyundai Motors,전북 현대 모터스
126447,3669,587,28,2024-08-24 10:30:00,316,4643,2,0,서울월드컵경기장,K League 1,KR,2024,FC Seoul,FC서울,Gangwon FC,강원FC
126450,3669,587,28,2024-08-25 10:00:00,2353,4657,2,2,김천종합운동장,K League 1,KR,2024,Gimcheon Sangmu,김천 상무 프로축구단,Daejeon Hana Citizen,대전 하나 시티즌
126449,3669,587,28,2024-08-25 10:00:00,4220,4641,5,0,수원종합운동장,K League 1,KR,2024,Suwon FC,수원FC,Jeju United,제주SK FC
126448,3669,587,28,2024-08-25 10:00:00,4648,2354,0,1,광주전용구장,K League 1,KR,2024,Gwangju FC,광주FC,Ulsan HD FC,울산 HD FC
126451,3669,587,29,2024-08-31 10:00:00,2354,4639,5,4,문수월드컵경기장,K League 1,KR,2024,Ulsan HD FC,울산 HD FC,Pohang Steelers,포항 스틸러스
126452,3669,587,29,2024-08-31 10:30:00,4644,4646,1,2,DGB대구은행파크,K League 1,KR,2024,Daegu FC,대구FC,Incheon United,인천 유나이티드
126453,3669,587,29,2024-09-01 09:00:00,4641,2353,1,0,제주월드컵경기장,K League 1,KR,2024,Jeju United,제주SK FC,Gimcheon Sangmu,김천 상무 프로축구단
126456,3669,587,29,2024-09-01 10:00:00,4643,4220,2,2,강릉종합운동장,K League 1,KR,2024,Gangwon FC,강원FC,Suwon FC,수원FC
126454,3669,587,29,2024-09-01 10:00:00,4640,316,0,0,전주월드컵경기장,K League 1,KR,2024,Jeonbuk Hyundai Motors,전북 현대 모터스,FC Seoul,FC서울
126455,3669,587,29,2024-09-01 10:00:00,4657,4648,2,0,대전월드컵경기장,K League 1,KR,2024,Daejeon Hana Citizen,대전 하나 시티즌,Gwangju FC,광주FC
126458,3669,587,30,2024-09-13 10:30:00,4648,4639,2,1,광주전용구장,K League 1,KR,2024,Gwangju FC,광주FC,Pohang Steelers,포항 스틸러스
126457,3669,587,30,2024-09-13 10:30:00,2354,4643,2,0,문수월드컵경기장,K League 1,KR,2024,Ulsan HD FC,울산 HD FC,Gangwon FC,강원FC
126459,3669,587,30,2024-09-14 07:30:00,316,4657,2,3,서울월드컵경기장,K League 1,KR,2024,FC Seoul,FC서울,Daejeon Hana Citizen,대전 하나 시티즌
126461,3669,587,30,2024-09-14 10:00:00,4220,4640,0,6,수원종합운동장,K League 1,KR,2024,Suwon FC,수원FC,Jeonbuk Hyundai Motors,전북 현대 모터스
126460,3669,587,30,2024-09-14 10:00:00,4641,4644,0,4,제주월드컵경기장,K League 1,KR,2024,Jeju United,제주SK FC,Daegu FC,대구FC
126462,3669,587,30,2024-09-15 07:30:00,2353,4646,2,0,김천종합운동장,K League 1,KR,2024,Gimcheon Sangmu,김천 상무 프로축구단,Incheon United,인천 유나이티드
126463,3669,587,31,2024-09-21 07:30:00,4220,2353,2,4,수원종합운동장,K League 1,KR,2024,Suwon FC,수원FC,Gimcheon Sangmu,김천 상무 프로축구단
126464,3669,587,31,2024-09-21 10:00:00,4644,316,1,1,DGB대구은행파크,K League 1,KR,2024,Daegu FC,대구FC,FC Seoul,FC서울
126466,3669,587,31,2024-09-22 07:30:00,4648,4641,0,2,광주전용구장,K League 1,KR,2024,Gwangju FC,광주FC,Jeju United,제주SK FC
126465,3669,587,31,2024-09-22 07:30:00,4639,4643,2,1,포항스틸야드,K League 1,KR,2024,Pohang Steelers,포항 스틸러스,Gangwon FC,강원FC
126468,3669,587,31,2024-09-22 10:00:00,4657,4640,0,0,대전월드컵경기장,K League 1,KR,2024,Daejeon Hana Citizen,대전 하나 시티즌,Jeonbuk Hyundai Motors,전북 현대 모터스
126467,3669,587,31,2024-09-22 10:00:00,4646,2354,0,0,인천축구전용경기장,K League 1,KR,2024,Incheon United,인천 유나이티드,Ulsan HD FC,울산 HD FC
126470,3669,587,32,2024-09-27 10:30:00,4657,2354,0,1,대전월드컵경기장,K League 1,KR,2024,Daejeon Hana Citizen,대전 하나 시티즌,Ulsan HD FC,울산 HD FC
126469,3669,587,32,2024-09-27 10:30:00,4639,4646,1,0,포항스틸야드,K League 1,KR,2024,Pohang Steelers,포항 스틸러스,Incheon United,인천 유나이티드
126471,3669,587,32,2024-09-28 07:30:00,4643,4644,1,1,강릉종합운동장,K League 1,KR,2024,Gangwon FC,강원FC,Daegu FC,대구FC
126472,3669,587,32,2024-09-28 10:00:00,4640,4641,2,1,전주월드컵경기장,K League 1,KR,2024,Jeonbuk Hyundai Motors,전북 현대 모터스,Jeju United,제주SK FC
126473,3669,587,32,2024-09-28 10:00:00,2353,4648,2,0,김천종합운동장,K League 1,KR,2024,Gimcheon Sangmu,김천 상무 프로축구단,Gwangju FC,광주FC
126474,3669,587,32,2024-09-29 07:30:00,316,4220,1,0,서울월드컵경기장,K League 1,KR,2024,FC Seoul,FC서울,Suwon FC,수원FC
126475,3669,587,33,2024-10-06 06:00:00,2354,2353,2,1,문수월드컵경기장,K League 1,KR,2024,Ulsan HD FC,울산 HD FC,Gimcheon Sangmu,김천 상무 프로축구단
126477,3669,587,33,2024-10-06 06:00:00,4644,4640,4,3,DGB대구은행파크,K League 1,KR,2024,Daegu FC,대구FC,Jeonbuk Hyundai Motors,전북 현대 모터스
126476,3669,587,33,2024-10-06 06:00:00,4648,316,3,1,광주전용구장,K League 1,KR,2024,Gwangju FC,광주FC,FC Seoul,FC서울
126478,3669,587,33,2024-10-06 06:00:00,4646,4643,1,3,인천축구전용경기장,K League 1,KR,2024,Incheon United,인천 유나이티드,Gangwon FC,강원FC
126479,3669,587,33,2024-10-06 06:00:00,4641,4657,2,1,제주월드컵경기장,K League 1,KR,2024,Jeju United,제주SK FC,Daejeon Hana Citizen,대전 하나 시티즌
126480,3669,587,33,2024-10-06 06:00:00,4639,4220,1,1,포항스틸야드,K League 1,KR,2024,Pohang Steelers,포항 스틸러스,Suwon FC,수원FC
153363,3669,587,34,2024-10-18 10:30:00,4639,4220,-1,-1,포항스틸야드,K League 1,KR,2024,Pohang Steelers,포항 스틸러스,Suwon FC,수원FC
153364,3669,587,34,2024-10-18 10:30:00,4648,4644,-1,-1,광주전용구장,K League 1,KR,2024,Gwangju FC,광주FC,Daegu FC,대구FC
153365,3669,587,34,2024-10-19 05:00:00,4640,4657,-1,-1,전주월드컵경기장,K League 1,KR,2024,Jeonbuk Hyundai Motors,전북 현대 모터스,Daejeon Hana Citizen,대전 하나 시티즌
153366,3669,587,34,2024-10-19 07:30:00,2353,2354,-1,-1,김천종합운동장,K League 1,KR,2024,Gimcheon Sangmu,김천 상무 프로축구단,Ulsan HD FC,울산 HD FC
153367,3669,587,34,2024-10-19 07:30:00,4646,4641,-1,-1,인천축구전용경기장,K League 1,KR,2024,Incheon United,인천 유나이티드,Jeju United,제주SK FC
153368,3669,587,34,2024-10-20 06:00:00,4643,316,-1,-1,강릉종합운동장,K League 1,KR,2024,Gangwon FC,강원FC,FC Seoul,FC서울
153369,3669,587,35,2024-10-26 05:00:00,4643,2353,-1,-1,강릉종합운동장,K League 1,KR,2024,Gangwon FC,강원FC,Gimcheon Sangmu,김천 상무 프로축구단
153370,3669,587,35,2024-10-26 07:30:00,4220,316,-1,-1,수원종합운동장,K League 1,KR,2024,Suwon FC,수원FC,FC Seoul,FC서울
153371,3669,587,35,2024-10-27 05:00:00,4639,2354,-1,-1,포항스틸야드,K League 1,KR,2024,Pohang Steelers,포항 스틸러스,Ulsan HD FC,울산 HD FC
153372,3669,587,35,2024-10-27 05:00:00,4657,4644,-1,-1,대전월드컵경기장,K League 1,KR,2024,Daejeon Hana Citizen,대전 하나 시티즌,Daegu FC,대구FC
153374,3669,587,35,2024-10-27 07:30:00,4641,4640,-1,-1,제주월드컵경기장,K League 1,KR,2024,Jeju United,제주SK FC,Jeonbuk Hyundai Motors,전북 현대 모터스
153373,3669,587,35,2024-10-27 07:30:00,4646,4648,-1,-1,인천축구전용경기장,K League 1,KR,2024,Incheon United,인천 유나이티드,Gwangju FC,광주FC
153375,3669,587,36,2024-11-01 10:30:00,2354,4643,-1,-1,울산종합운동장,K League 1,KR,2024,Ulsan HD FC,울산 HD FC,Gangwon FC,강원FC
153376,3669,587,36,2024-11-02 05:00:00,4640,4646,-1,-1,전주월드컵경기장,K League 1,KR,2024,Jeonbuk Hyundai Motors,전북 현대 모터스,Incheon United,인천 유나이티드
153379,3669,587,36,2024-11-02 07:30:00,4648,4657,-1,-1,광주전용구장,K League 1,KR,2024,Gwangju FC,광주FC,Daejeon Hana Citizen,대전 하나 시티즌
153377,3669,587,36,2024-11-02 07:30:00,316,4639,-1,-1,서울월드컵경기장,K League 1,KR,2024,FC Seoul,FC서울,Pohang Steelers,포항 스틸러스
153378,3669,587,36,2024-11-02 07:30:00,2353,4220,-1,-1,김천종합운동장,K League 1,KR,2024,Gimcheon Sangmu,김천 상무 프로축구단,Suwon FC,수원FC
153380,3669,587,36,2024-11-03 05:00:00,4644,4641,-1,-1,DGB대구은행파크,K League 1,KR,2024,Daegu FC,대구FC,Jeju United,제주SK FC
153381,3669,587,37,2024-11-09 07:30:00,4220,4643,-1,-1,수원종합운동장,K League 1,KR,2024,Suwon FC,수원FC,Gangwon FC,강원FC
153383,3669,587,37,2024-11-10 05:00:00,4639,2353,-1,-1,포항스틸야드,K League 1,KR,2024,Pohang Steelers,포항 스틸러스,Gimcheon Sangmu,김천 상무 프로축구단
153382,3669,587,37,2024-11-10 05:00:00,316,2354,-1,-1,서울월드컵경기장,K League 1,KR,2024,FC Seoul,FC서울,Ulsan HD FC,울산 HD FC
153385,3669,587,37,2024-11-10 07:30:00,4641,4648,-1,-1,제주월드컵경기장,K League 1,KR,2024,Jeju United,제주SK FC,Gwangju FC,광주FC
153386,3669,587,37,2024-11-10 07:30:00,4640,4644,-1,-1,전주월드컵경기장,K League 1,KR,2024,Jeonbuk Hyundai Motors,전북 현대 모터스,Daegu FC,대구FC
153384,3669,587,37,2024-11-10 07:30:00,4646,4657,-1,-1,인천축구전용경기장,K League 1,KR,2024,Incheon United,인천 유나이티드,Daejeon Hana Citizen,대전 하나 시티즌
153387,3669,587,38,2024-11-23 05:00:00,2354,4220,-1,-1,문수월드컵경기장,K League 1,KR,2024,Ulsan HD FC,울산 HD FC,Suwon FC,수원FC
153388,3669,587,38,2024-11-23 05:00:00,2353,316,-1,-1,김천종합운동장,K League 1,KR,2024,Gimcheon Sangmu,김천 상무 프로축구단,FC Seoul,FC서울
153389,3669,587,38,2024-11-23 05:00:00,4643,4639,-1,-1,강릉종합운동장,K League 1,KR,2024,Gangwon FC,강원FC,Pohang Steelers,포항 스틸러스
153392,3669,587,38,2024-11-24 05:00:00,4657,4641,-1,-1,대전월드컵경기장,K League 1,KR,2024,Daejeon Hana Citizen,대전 하나 시티즌,Jeju United,제주SK FC
153390,3669,587,38,2024-11-24 05:00:00,4648,4640,-1,-1,광주전용구장,K League 1,KR,2024,Gwangju FC,광주FC,Jeonbuk Hyundai Motors,전북 현대 모터스
153391,3669,587,38,2024-11-24 05:00:00,4644,4646,-1,-1,DGB대구은행파크,K League 1,KR,2024,Daegu FC,대구FC,Incheon United,인천 유나이티드
